query_id,best_rank_scorer,Top1_scorer,Top5_scorer,Top10_scorer,Top20_scorer,MRR_scorer,best_rank_blend,Top1_blend,Top5_blend,Top10_blend,Top20_blend,MRR_blend,best_rank_cont,Top1_cont,Top5_cont,Top10_cont,Top20_cont,MRR_cont,best_rank_backoff,Top1_backoff,Top5_backoff,Top10_backoff,Top20_backoff,MRR_backoff
3c70789eac2775dc,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,3,0,1,1,1,0.3333333333333333,6,0,0,1,1,0.16666666666666666
3c7449c420f188e9,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,16,0,0,0,1,0.0625,80,0,0,0,0,0.0125
3c7c071c1435ee0f,1,1,1,1,1,1.0,2,0,1,1,1,0.5,7,0,0,1,1,0.14285714285714285,4,0,1,1,1,0.25
3c7dc7e2cf32b4fc,2,0,1,1,1,0.5,3,0,1,1,1,0.3333333333333333,15,0,0,0,1,0.06666666666666667,23,0,0,0,0,0.043478260869565216
3c806936463ed13a,13,0,0,0,1,0.07692307692307693,29,0,0,0,0,0.034482758620689655,101,0,0,0,0,0.009900990099009901,53,0,0,0,0,0.018867924528301886
3c8600706c6f1225,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333,6,0,0,1,1,0.16666666666666666,2,0,1,1,1,0.5
3c9246f6bfcab528,2,0,1,1,1,0.5,3,0,1,1,1,0.3333333333333333,15,0,0,0,1,0.06666666666666667,23,0,0,0,0,0.043478260869565216
3c94e138c9c30b2d,1,1,1,1,1,1.0,4,0,1,1,1,0.25,52,0,0,0,0,0.019230769230769232,119,0,0,0,0,0.008403361344537815
3c960011006cdeeb,4,0,1,1,1,0.25,5,0,1,1,1,0.2,3,0,1,1,1,0.3333333333333333,98,0,0,0,0,0.01020408163265306
3c9bbc71975c890a,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3c9f5f03fa933e5e,3,0,1,1,1,0.3333333333333333,8,0,0,1,1,0.125,5,0,1,1,1,0.2,5,0,1,1,1,0.2
3ca1427f8d13bed2,2,0,1,1,1,0.5,7,0,0,1,1,0.14285714285714285,14,0,0,0,1,0.07142857142857142,14,0,0,0,1,0.07142857142857142
3cba4347119b03b1,19,0,0,0,1,0.05263157894736842,69,0,0,0,0,0.014492753623188406,65,0,0,0,0,0.015384615384615385,37,0,0,0,0,0.02702702702702703
3cc6d0988d0b459c,2,0,1,1,1,0.5,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3ccad0326eb2afbc,5,0,1,1,1,0.2,10,0,0,1,1,0.1,16,0,0,0,1,0.0625,106,0,0,0,0,0.009433962264150943
3cce7456cc3b5fe9,4,0,1,1,1,0.25,4,0,1,1,1,0.25,1,1,1,1,1,1.0,2,0,1,1,1,0.5
3cd4e16c8d4dcb93,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,16,0,0,0,1,0.0625,80,0,0,0,0,0.0125
3cdd825199155e92,1,1,1,1,1,1.0,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,2,0,1,1,1,0.5
3cdefeec19ec152c,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333,8,0,0,1,1,0.125
3ce76be899216e04,1,1,1,1,1,1.0,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,1,1,1,1,1,1.0
3ceed9e83161de13,2,0,1,1,1,0.5,2,0,1,1,1,0.5,19,0,0,0,1,0.05263157894736842,121,0,0,0,0,0.008264462809917356
3cf2f48ca66e9099,5,0,1,1,1,0.2,5,0,1,1,1,0.2,5,0,1,1,1,0.2,9,0,0,1,1,0.1111111111111111
3cf41a0d3ce76dd6,2,0,1,1,1,0.5,10,0,0,1,1,0.1,14,0,0,0,1,0.07142857142857142,9,0,0,1,1,0.1111111111111111
3d003479f66704d6,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3d07ed8eb42dc208,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3d13bde4bf89beab,2,0,1,1,1,0.5,3,0,1,1,1,0.3333333333333333,15,0,0,0,1,0.06666666666666667,23,0,0,0,0,0.043478260869565216
3d16b62957072ffd,13,0,0,0,1,0.07692307692307693,18,0,0,0,1,0.05555555555555555,98,0,0,0,0,0.01020408163265306,24,0,0,0,0,0.041666666666666664
3d21e8bb387528dd,1,1,1,1,1,1.0,4,0,1,1,1,0.25,1,1,1,1,1,1.0,2,0,1,1,1,0.5
3d221b28f4774ec4,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3d2763c6b178ab63,2,0,1,1,1,0.5,4,0,1,1,1,0.25,23,0,0,0,0,0.043478260869565216,81,0,0,0,0,0.012345679012345678
3d290101fc0e8d60,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3d2a925dd26ecab4,2,0,1,1,1,0.5,2,0,1,1,1,0.5,37,0,0,0,0,0.02702702702702703,119,0,0,0,0,0.008403361344537815
3d2b5d0c6ca9f851,4,0,1,1,1,0.25,4,0,1,1,1,0.25,4,0,1,1,1,0.25,7,0,0,1,1,0.14285714285714285
3d370cfcfb77214d,2,0,1,1,1,0.5,4,0,1,1,1,0.25,6,0,0,1,1,0.16666666666666666,6,0,0,1,1,0.16666666666666666
3d39ad771630e217,4,0,1,1,1,0.25,4,0,1,1,1,0.25,4,0,1,1,1,0.25,5,0,1,1,1,0.2
3d45222a154f2303,4,0,1,1,1,0.25,5,0,1,1,1,0.2,4,0,1,1,1,0.25,6,0,0,1,1,0.16666666666666666
3d46b8ea75596541,3,0,1,1,1,0.3333333333333333,11,0,0,0,1,0.09090909090909091,5,0,1,1,1,0.2,100,0,0,0,0,0.01
3d47c456bf98948a,17,0,0,0,1,0.058823529411764705,24,0,0,0,0,0.041666666666666664,80,0,0,0,0,0.0125,67,0,0,0,0,0.014925373134328358
3d4901ddce8bac5a,3,0,1,1,1,0.3333333333333333,19,0,0,0,1,0.05263157894736842,12,0,0,0,1,0.08333333333333333,112,0,0,0,0,0.008928571428571428
3d4a9a157eddefe1,4,0,1,1,1,0.25,11,0,0,0,1,0.09090909090909091,4,0,1,1,1,0.25,101,0,0,0,0,0.009900990099009901
3d4b0b26dab232a4,2,0,1,1,1,0.5,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3d4da7a4d176e390,2,0,1,1,1,0.5,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333,2,0,1,1,1,0.5
3d4f884fcbd376a7,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333
3d51b7436b54a5e0,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,3,0,1,1,1,0.3333333333333333,6,0,0,1,1,0.16666666666666666
3d534262ed98eb97,2,0,1,1,1,0.5,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3d6b4508b2688b68,4,0,1,1,1,0.25,2,0,1,1,1,0.5,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333
3d6d6e8e078c0b0d,5,0,1,1,1,0.2,7,0,0,1,1,0.14285714285714285,10,0,0,1,1,0.1,128,0,0,0,0,0.0078125
3d707ac6947f7cac,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333
3d70a5e3a753c351,4,0,1,1,1,0.25,7,0,0,1,1,0.14285714285714285,28,0,0,0,0,0.03571428571428571,31,0,0,0,0,0.03225806451612903
3d714ac1167ba9a7,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3d79ad1bfb86a8e7,2,0,1,1,1,0.5,2,0,1,1,1,0.5,2,0,1,1,1,0.5,2,0,1,1,1,0.5
3d7ccc5c93aae0f9,2,0,1,1,1,0.5,2,0,1,1,1,0.5,37,0,0,0,0,0.02702702702702703,67,0,0,0,0,0.014925373134328358
3d7cd5167e9f12ac,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,16,0,0,0,1,0.0625,80,0,0,0,0,0.0125
3d825456974a2696,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3d831e1d9a6495d4,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,6,0,0,1,1,0.16666666666666666,2,0,1,1,1,0.5
3d853c1a9349566f,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3d8aa645b3b380f0,7,0,0,1,1,0.14285714285714285,18,0,0,0,1,0.05555555555555555,92,0,0,0,0,0.010869565217391304,24,0,0,0,0,0.041666666666666664
3d977bc11e799173,2,0,1,1,1,0.5,4,0,1,1,1,0.25,23,0,0,0,0,0.043478260869565216,81,0,0,0,0,0.012345679012345678
3da5bc6f4677cc94,2,0,1,1,1,0.5,7,0,0,1,1,0.14285714285714285,14,0,0,0,1,0.07142857142857142,14,0,0,0,1,0.07142857142857142
3dab49ef81686384,4,0,1,1,1,0.25,19,0,0,0,1,0.05263157894736842,12,0,0,0,1,0.08333333333333333,112,0,0,0,0,0.008928571428571428
3db58b549baf9701,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3db656a9c31429b4,6,0,0,1,1,0.16666666666666666,8,0,0,1,1,0.125,10,0,0,1,1,0.1,102,0,0,0,0,0.00980392156862745
3dbadc2e7ee1dda8,2,0,1,1,1,0.5,2,0,1,1,1,0.5,18,0,0,0,1,0.05555555555555555,25,0,0,0,0,0.04
3dbdb726a5659ce1,4,0,1,1,1,0.25,5,0,1,1,1,0.2,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3dc4597f5b8cc06f,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3dc7f1eb5eac47b2,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3dcd2b8018cb5795,14,0,0,0,1,0.07142857142857142,24,0,0,0,0,0.041666666666666664,109,0,0,0,0,0.009174311926605505,54,0,0,0,0,0.018518518518518517
3dd16dc839d59d99,1,1,1,1,1,1.0,9,0,0,1,1,0.1111111111111111,6,0,0,1,1,0.16666666666666666,6,0,0,1,1,0.16666666666666666
3ddab317d8111b2f,4,0,1,1,1,0.25,4,0,1,1,1,0.25,3,0,1,1,1,0.3333333333333333,2,0,1,1,1,0.5
3ddc2b6cb6517e70,4,0,1,1,1,0.25,9,0,0,1,1,0.1111111111111111,6,0,0,1,1,0.16666666666666666,8,0,0,1,1,0.125
3dddf0933cf2edaa,1,1,1,1,1,1.0,7,0,0,1,1,0.14285714285714285,64,0,0,0,0,0.015625,3,0,1,1,1,0.3333333333333333
3ddee104791c045d,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,17,0,0,0,1,0.058823529411764705,17,0,0,0,1,0.058823529411764705
3de1d7f80d734c15,1,1,1,1,1,1.0,4,0,1,1,1,0.25,1,1,1,1,1,1.0,2,0,1,1,1,0.5
3de4bc2e15b5a1d7,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3de740ffb36f4005,1,1,1,1,1,1.0,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333
3decd32defb7b430,3,0,1,1,1,0.3333333333333333,9,0,0,1,1,0.1111111111111111,3,0,1,1,1,0.3333333333333333,100,0,0,0,0,0.01
3dee9ce7282f8eeb,5,0,1,1,1,0.2,9,0,0,1,1,0.1111111111111111,11,0,0,0,1,0.09090909090909091,99,0,0,0,0,0.010101010101010102
3deecc423a9863af,3,0,1,1,1,0.3333333333333333,20,0,0,0,1,0.05,6,0,0,1,1,0.16666666666666666,101,0,0,0,0,0.009900990099009901
3df1289a8b88d25b,1,1,1,1,1,1.0,7,0,0,1,1,0.14285714285714285,19,0,0,0,1,0.05263157894736842,86,0,0,0,0,0.011627906976744186
3df63ab82fb84d02,8,0,0,1,1,0.125,5,0,1,1,1,0.2,5,0,1,1,1,0.2,9,0,0,1,1,0.1111111111111111
3df9df3d3b9317c4,5,0,1,1,1,0.2,2,0,1,1,1,0.5,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333
3e025b94634f2455,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3e0546d454524b02,3,0,1,1,1,0.3333333333333333,5,0,1,1,1,0.2,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3e06cfa776aafe63,3,0,1,1,1,0.3333333333333333,5,0,1,1,1,0.2,5,0,1,1,1,0.2,2,0,1,1,1,0.5
3e074dc7f053540a,7,0,0,1,1,0.14285714285714285,8,0,0,1,1,0.125,5,0,1,1,1,0.2,100,0,0,0,0,0.01
3e09f65006d5c3f5,6,0,0,1,1,0.16666666666666666,12,0,0,0,1,0.08333333333333333,13,0,0,0,1,0.07692307692307693,3,0,1,1,1,0.3333333333333333
3e0baa4205f19bce,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333
3e111eb6dfdeeda2,1,1,1,1,1,1.0,1,1,1,1,1,1.0,12,0,0,0,1,0.08333333333333333,121,0,0,0,0,0.008264462809917356
3e15b7b97c4d4bd5,4,0,1,1,1,0.25,4,0,1,1,1,0.25,5,0,1,1,1,0.2,9,0,0,1,1,0.1111111111111111
3e1ef3e3a805e64a,1,1,1,1,1,1.0,7,0,0,1,1,0.14285714285714285,64,0,0,0,0,0.015625,31,0,0,0,0,0.03225806451612903
3e1f91d03ffc13d0,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,3,0,1,1,1,0.3333333333333333,6,0,0,1,1,0.16666666666666666
3e220001e74045a3,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3e2597055c12964d,3,0,1,1,1,0.3333333333333333,22,0,0,0,0,0.045454545454545456,9,0,0,1,1,0.1111111111111111,80,0,0,0,0,0.0125
3e26681a6b56aed3,6,0,0,1,1,0.16666666666666666,10,0,0,1,1,0.1,16,0,0,0,1,0.0625,105,0,0,0,0,0.009523809523809525
3e275de53dbbbaae,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,6,0,0,1,1,0.16666666666666666,10,0,0,1,1,0.1
3e2b0758d83a7961,2,0,1,1,1,0.5,2,0,1,1,1,0.5,41,0,0,0,0,0.024390243902439025,121,0,0,0,0,0.008264462809917356
3e32947f3e6a602b,20,0,0,0,1,0.05,19,0,0,0,1,0.05263157894736842,12,0,0,0,1,0.08333333333333333,112,0,0,0,0,0.008928571428571428
3e33dbd3f62606dc,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3e39c509882cb9e8,3,0,1,1,1,0.3333333333333333,1,1,1,1,1,1.0,40,0,0,0,0,0.025,118,0,0,0,0,0.00847457627118644
3e3d33a8eba047b6,1,1,1,1,1,1.0,7,0,0,1,1,0.14285714285714285,64,0,0,0,0,0.015625,31,0,0,0,0,0.03225806451612903
3e3e9ad05f55082d,10,0,0,1,1,0.1,10,0,0,1,1,0.1,15,0,0,0,1,0.06666666666666667,5,0,1,1,1,0.2
3e40ca4f704ef64e,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,1,1,1,1,1,1.0,2,0,1,1,1,0.5
3e4703fdeb6faa64,22,0,0,0,0,0.045454545454545456,39,0,0,0,0,0.02564102564102564,42,0,0,0,0,0.023809523809523808,144,0,0,0,0,0.006944444444444444
3e4829133275732f,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333
3e4bf1ef1d9e0ff8,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,3,0,1,1,1,0.3333333333333333,6,0,0,1,1,0.16666666666666666
3e4c9fc300e406cb,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3e57733da9e5d757,4,0,1,1,1,0.25,7,0,0,1,1,0.14285714285714285,9,0,0,1,1,0.1111111111111111,7,0,0,1,1,0.14285714285714285
3e58adeb7251b4eb,2,0,1,1,1,0.5,3,0,1,1,1,0.3333333333333333,15,0,0,0,1,0.06666666666666667,23,0,0,0,0,0.043478260869565216
3e5a57159c14be50,6,0,0,1,1,0.16666666666666666,10,0,0,1,1,0.1,15,0,0,0,1,0.06666666666666667,5,0,1,1,1,0.2
3e61494e5bffa122,2,0,1,1,1,0.5,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,7,0,0,1,1,0.14285714285714285
3e619c37720775ee,1,1,1,1,1,1.0,1,1,1,1,1,1.0,107,0,0,0,0,0.009345794392523364,107,0,0,0,0,0.009345794392523364
3e65f3ca52ad0978,5,0,1,1,1,0.2,8,0,0,1,1,0.125,24,0,0,0,0,0.041666666666666664,110,0,0,0,0,0.00909090909090909
3e66e8ec2c2f4bfa,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,16,0,0,0,1,0.0625,80,0,0,0,0,0.0125
3e692f88016e916f,1,1,1,1,1,1.0,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,6,0,0,1,1,0.16666666666666666
3e73bbf41b816d6d,1,1,1,1,1,1.0,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,1,1,1,1,1,1.0
3e756c532b8212ff,3,0,1,1,1,0.3333333333333333,25,0,0,0,0,0.04,29,0,0,0,0,0.034482758620689655,97,0,0,0,0,0.010309278350515464
3e7c8dde30439e4c,17,0,0,0,1,0.058823529411764705,48,0,0,0,0,0.020833333333333332,86,0,0,0,0,0.011627906976744186,7,0,0,1,1,0.14285714285714285
3e821006340569d2,1,1,1,1,1,1.0,9,0,0,1,1,0.1111111111111111,6,0,0,1,1,0.16666666666666666,6,0,0,1,1,0.16666666666666666
3e8243937ff8b723,2,0,1,1,1,0.5,4,0,1,1,1,0.25,23,0,0,0,0,0.043478260869565216,81,0,0,0,0,0.012345679012345678
3e837c97d3824167,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3e884c3cc348ee30,1,1,1,1,1,1.0,7,0,0,1,1,0.14285714285714285,19,0,0,0,1,0.05263157894736842,86,0,0,0,0,0.011627906976744186
3e8b28d34006f67a,5,0,1,1,1,0.2,10,0,0,1,1,0.1,9,0,0,1,1,0.1111111111111111,9,0,0,1,1,0.1111111111111111
3e9432d307b2a998,1,1,1,1,1,1.0,1,1,1,1,1,1.0,5,0,1,1,1,0.2,4,0,1,1,1,0.25
3e96c7add67cec21,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3ea6ce4f129d32e7,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,78,0,0,0,0,0.01282051282051282,31,0,0,0,0,0.03225806451612903
3ea876715fff1110,2,0,1,1,1,0.5,8,0,0,1,1,0.125,16,0,0,0,1,0.0625,107,0,0,0,0,0.009345794392523364
3ea9690a26670fb8,10,0,0,1,1,0.1,19,0,0,0,1,0.05263157894736842,48,0,0,0,0,0.020833333333333332,6,0,0,1,1,0.16666666666666666
3eb105b74dbf2995,1,1,1,1,1,1.0,1,1,1,1,1,1.0,10,0,0,1,1,0.1,10,0,0,1,1,0.1
3eb43a3590a068a9,4,0,1,1,1,0.25,7,0,0,1,1,0.14285714285714285,6,0,0,1,1,0.16666666666666666,4,0,1,1,1,0.25
3ebeed0a409098d3,2,0,1,1,1,0.5,4,0,1,1,1,0.25,23,0,0,0,0,0.043478260869565216,81,0,0,0,0,0.012345679012345678
3ebf01f10722fa4b,2,0,1,1,1,0.5,4,0,1,1,1,0.25,23,0,0,0,0,0.043478260869565216,81,0,0,0,0,0.012345679012345678
3ec37b2e028e602c,16,0,0,0,1,0.0625,41,0,0,0,0,0.024390243902439025,112,0,0,0,0,0.008928571428571428,54,0,0,0,0,0.018518518518518517
3ec4a4e7d21904c8,1,1,1,1,1,1.0,7,0,0,1,1,0.14285714285714285,19,0,0,0,1,0.05263157894736842,86,0,0,0,0,0.011627906976744186
3ec89c933ef547b1,2,0,1,1,1,0.5,10,0,0,1,1,0.1,16,0,0,0,1,0.0625,106,0,0,0,0,0.009433962264150943
3ed605825928ecee,2,0,1,1,1,0.5,2,0,1,1,1,0.5,19,0,0,0,1,0.05263157894736842,121,0,0,0,0,0.008264462809917356
3eda2eda5e648890,1,1,1,1,1,1.0,7,0,0,1,1,0.14285714285714285,64,0,0,0,0,0.015625,3,0,1,1,1,0.3333333333333333
3ee31ee5dc03af91,12,0,0,0,1,0.08333333333333333,44,0,0,0,0,0.022727272727272728,72,0,0,0,0,0.013888888888888888,10,0,0,1,1,0.1
3ee6a68f0381c12a,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333,2,0,1,1,1,0.5
3ef6f9e9a3a877c5,5,0,1,1,1,0.2,7,0,0,1,1,0.14285714285714285,82,0,0,0,0,0.012195121951219513,5,0,1,1,1,0.2
3efae990356b66c2,11,0,0,0,1,0.09090909090909091,40,0,0,0,0,0.025,41,0,0,0,0,0.024390243902439025,144,0,0,0,0,0.006944444444444444
3efcba461a819e2e,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3efe3ff97075ea2d,2,0,1,1,1,0.5,2,0,1,1,1,0.5,7,0,0,1,1,0.14285714285714285,4,0,1,1,1,0.25
3f017f32d9da6522,6,0,0,1,1,0.16666666666666666,8,0,0,1,1,0.125,10,0,0,1,1,0.1,102,0,0,0,0,0.00980392156862745
3f075921003d6d64,3,0,1,1,1,0.3333333333333333,5,0,1,1,1,0.2,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3f08f05384da2ff2,7,0,0,1,1,0.14285714285714285,23,0,0,0,0,0.043478260869565216,4,0,1,1,1,0.25,80,0,0,0,0,0.0125
3f0a05fa87b0d393,2,0,1,1,1,0.5,2,0,1,1,1,0.5,37,0,0,0,0,0.02702702702702703,73,0,0,0,0,0.0136986301369863
3f0e3c9a56454f1f,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,6,0,0,1,1,0.16666666666666666,10,0,0,1,1,0.1
3f1b1d307210a745,20,0,0,0,1,0.05,8,0,0,1,1,0.125,12,0,0,0,1,0.08333333333333333,107,0,0,0,0,0.009345794392523364
3f1b8f32465692df,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,3,0,1,1,1,0.3333333333333333,6,0,0,1,1,0.16666666666666666
3f1c5684ac1a4699,1,1,1,1,1,1.0,9,0,0,1,1,0.1111111111111111,6,0,0,1,1,0.16666666666666666,6,0,0,1,1,0.16666666666666666
3f2100a814fe345f,13,0,0,0,1,0.07692307692307693,29,0,0,0,0,0.034482758620689655,101,0,0,0,0,0.009900990099009901,53,0,0,0,0,0.018867924528301886
3f21a3d81cb1afcf,1,1,1,1,1,1.0,8,0,0,1,1,0.125,10,0,0,1,1,0.1,102,0,0,0,0,0.00980392156862745
3f2f5392add15e33,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333
3f31e61f0fa71d42,2,0,1,1,1,0.5,1,1,1,1,1,1.0,2,0,1,1,1,0.5,6,0,0,1,1,0.16666666666666666
3f32c6513fa66b2c,3,0,1,1,1,0.3333333333333333,5,0,1,1,1,0.2,24,0,0,0,0,0.041666666666666664,10,0,0,1,1,0.1
3f37d4c13ceef059,4,0,1,1,1,0.25,4,0,1,1,1,0.25,5,0,1,1,1,0.2,9,0,0,1,1,0.1111111111111111
3f443013c3e22e6f,1,1,1,1,1,1.0,1,1,1,1,1,1.0,107,0,0,0,0,0.009345794392523364,107,0,0,0,0,0.009345794392523364
3f5a5f6570b4e3cf,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3f5a6c5d39cbf7ba,4,0,1,1,1,0.25,13,0,0,0,1,0.07692307692307693,19,0,0,0,1,0.05263157894736842,106,0,0,0,0,0.009433962264150943
3f5b07489baabba5,1,1,1,1,1,1.0,7,0,0,1,1,0.14285714285714285,64,0,0,0,0,0.015625,31,0,0,0,0,0.03225806451612903
3f5daf2e9d4fd191,2,0,1,1,1,0.5,13,0,0,0,1,0.07692307692307693,4,0,1,1,1,0.25,80,0,0,0,0,0.0125
3f5ede664e251921,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,3,0,1,1,1,0.3333333333333333
3f62286f7baabbfb,4,0,1,1,1,0.25,9,0,0,1,1,0.1111111111111111,6,0,0,1,1,0.16666666666666666,8,0,0,1,1,0.125
3f65f4688e9166a7,1,1,1,1,1,1.0,6,0,0,1,1,0.16666666666666666,16,0,0,0,1,0.0625,80,0,0,0,0,0.0125
3f6ac0ac195a7c49,4,0,1,1,1,0.25,4,0,1,1,1,0.25,3,0,1,1,1,0.3333333333333333,4,0,1,1,1,0.25
3f72169b98b591e2,1,1,1,1,1,1.0,23,0,0,0,0,0.043478260869565216,37,0,0,0,0,0.02702702702702703,96,0,0,0,0,0.010416666666666666
3f82a5cd1a174160,3,0,1,1,1,0.3333333333333333,19,0,0,0,1,0.05263157894736842,12,0,0,0,1,0.08333333333333333,112,0,0,0,0,0.008928571428571428
3f85ae47fb92e5d9,9,0,0,1,1,0.1111111111111111,15,0,0,0,1,0.06666666666666667,12,0,0,0,1,0.08333333333333333,3,0,1,1,1,0.3333333333333333
3f86d3be7a3ab001,4,0,1,1,1,0.25,2,0,1,1,1,0.5,3,0,1,1,1,0.3333333333333333,3,0,1,1,1,0.3333333333333333
3f8f460ebae9bba9,2,0,1,1,1,0.5,4,0,1,1,1,0.25,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3f9f4f67e6bf6695,4,0,1,1,1,0.25,32,0,0,0,0,0.03125,18,0,0,0,1,0.05555555555555555,97,0,0,0,0,0.010309278350515464
3fa18de942ae01fd,4,0,1,1,1,0.25,4,0,1,1,1,0.25,4,0,1,1,1,0.25,2,0,1,1,1,0.5
3fa7a252f6eef61d,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2,0,1,1,1,0.5,1,1,1,1,1,1.0
3faf3123372a50d3,2,0,1,1,1,0.5,13,0,0,0,1,0.07692307692307693,4,0,1,1,1,0.25,80,0,0,0,0,0.0125
3fb219754ef998f6,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0
3fbfa92c9772a692,4,0,1,1,1,0.25,13,0,0,0,1,0.07692307692307693,19,0,0,0,1,0.05263157894736842,110,0,0,0,0,0.00909090909090909
3fca2e7ccd05409c,1,1,1,1,1,1.0,4,0,1,1,1,0.25,1,1,1,1,1,1.0,2,0,1,1,1,0.5
3fcc3dbb92ee9ebb,4,0,1,1,1,0.25,5,0,1,1,1,0.2,3,0,1,1,1,0.3333333333333333,98,0,0,0,0,0.01020408163265306
3fce08378d354e66,2,0,1,1,1,0.5,2,0,1,1,1,0.5,46,0,0,0,0,0.021739130434782608,2,0,1,1,1,0.5
